date,discharge,smlt,ssrd,e,u10,v10,sp,skt
2008-01-19,42.0,2.555321768629167e-05,7677526.105070833,-0.0763531246045833,-0.1052027035833333,0.1835630735416666,757.0776774999999,-19.470525125
2008-01-20,77.0,1.6057744710683334e-05,8121274.419695833,-0.07604307284,-0.074168903125,0.2456299691666666,757.1659329166667,-22.06820683333333
2008-01-21,67.0,1.7212425569667082e-05,8664118.144433333,-0.0700985298866666,0.0016047896124999,0.212379347,756.04224375,-24.128380458333336
2008-01-22,100.0,1.2255753265397916e-05,8360225.9753125,-0.0678518098970833,-0.0241432155141666,0.27713736,755.1599904166666,-23.047427541666664
2008-01-23,18.0,1.1950865833494584e-05,8508090.999712499,-0.0749457690175,-0.1083874553333333,0.1681237858124999,756.4770766666667,-22.746458708333336
2008-01-24,75.0,1.447542699109e-05,8996813.1256375,-0.0721804874904166,-0.0132498182625,0.2523710348333333,756.2479379166666,-24.424036708333333
2008-01-25,36.0,1.4815685817715e-05,9346775.53725,-0.071139460525,0.037831405625,0.2573038508333333,756.975715,-25.020258541666667
2008-01-26,69.0,1.56073277177625e-05,9310680.68255,-0.0749204677904166,-0.0750923909499999,0.3130002834583333,757.43347125,-24.761056979166668
2008-01-27,47.0,3.62317271183725e-05,9775210.893908331,-0.0820296684645833,-0.2226342505416666,0.3128034354166666,755.2409545833334,-23.575791625
2008-01-28,79.0,6.4901873385275e-05,8981292.391541667,-0.0906142216108333,-0.0382004941791666,0.3271075208333333,753.9075870833334,-19.642425479166665
2008-01-29,90.0,0.0001197231321034,8849222.433554167,-0.0870349692208333,-0.02618634835,0.1664446202083333,755.1193183333334,-18.709838954166667
2008-01-30,117.0,0.0001453911315717,9613752.253266668,-0.0885396069083333,-0.2766703216666666,-0.026973306125,756.1758608333333,-20.237585125
2008-01-31,117.0,0.0001552601068749,10325926.056541666,-0.1035623217404166,-0.375819895,0.1227013944166666,755.91936,-21.491497625
2008-02-01,81.0,0.0001909476776599,10427187.417558333,-0.1020328593375,-0.2515570579166666,0.2359494156666667,755.1748758333333,-20.611367541666667
2008-02-02,91.0,0.0001201732343318,9412803.180979166,-0.08375864472875,0.1302903408333333,0.251067790625,754.5931541666667,-17.9874807875
2008-02-03,74.0,7.993574634491667e-05,8813130.523083333,-0.0983541113970833,-0.0766268798333333,0.0900543469583333,756.0377975,-15.6479244625
2008-02-04,84.0,6.964459670898749e-05,9173869.802791666,-0.1030464841030416,0.1036573112916666,0.172249230625,756.949955,-15.942622508333336
2008-02-05,89.0,6.930919859916666e-05,9157443.564125,-0.10932921385625,0.0661310503916666,0.2479337929166666,757.5038958333333,-15.5506616375
2008-02-06,89.0,6.249218149973749e-05,9097932.043666666,-0.1125348085487499,0.0534106451375,0.1773705870833333,759.14211375,-15.033392045833333
2008-02-07,68.0,6.380731381704167e-05,9410991.114725,-0.1080121711566666,-0.0084009912083333,0.024707145,759.5585595833332,-16.2196648375
2008-02-08,151.0,9.412779579728738e-05,10277201.954125,-0.1073651773955833,0.0960405018125,0.2157047941666666,758.49483875,-17.301679558333333
2008-02-09,130.0,9.287177111608334e-05,10366847.2535,-0.1182684594281458,0.3152730292958333,0.0075635497916666,759.1330258333334,-18.100195629166667
2008-02-10,132.0,4.387773852391666e-05,10145142.242125,-0.11939338572875,0.1688179841833333,0.0245800274208333,760.5023545833333,-19.818826625
2008-02-11,128.0,6.630053873145833e-05,11161357.007,-0.1130419519529166,0.1041383675120833,0.1067406318375,761.0382433333334,-21.114699654166667
2008-02-12,107.0,0.000103363626856,11750253.283249998,-0.11763971123,0.0586507147916666,0.1599846532916666,760.67274375,-20.7879632625
2008-02-13,136.0,0.0001258171836388,10509625.469875,-0.12667203836125,-0.0160855028166666,0.24963602875,757.9516995833333,-16.3434594125
2008-02-14,140.0,0.0001227069038483,9381119.322666666,-0.1276091680945833,0.1757781330416666,0.3676842362499999,756.1645425,-12.8894799375
2008-02-15,139.0,0.0001944020098585,9919819.181708334,-0.1422855986145833,0.0124770050416666,0.3273510741666666,758.0360304166667,-11.822261695833332
2008-02-16,161.0,0.0002985318188179,9862305.95825,-0.1451111071933333,0.0363507215833333,0.32031426125,758.7206941666667,-9.97233271125
2008-02-17,157.0,0.00040068103545,10314508.559583334,-0.1494281274004166,0.2860731625,0.180134220375,761.6148387500001,-10.229333250416667
2008-02-18,160.0,0.0003692579540008,11862261.972499998,-0.1762982467229167,-0.2148350645,-0.0080949190416666,762.46995625,-12.378525462916668
2008-02-19,196.0,0.0004218487401013,12451305.935333334,-0.19740889686,-0.27062733,0.2672310048333333,760.2078679166667,-12.547091124791669
2008-02-20,163.0,0.0006822382578749,11323473.836041668,-0.2120610032041666,-0.111571880375,0.4732872929166666,755.49793125,-8.833726276666667
2008-02-21,190.0,0.0002447276823625,8388256.597041666,-0.1858175001983333,0.5759794443875,0.5123771320833334,753.6529141666666,-7.001225806666667
2008-02-22,147.0,0.0001382968523525,10869883.468,-0.2358666460291666,0.6781377125,0.4242806470833333,757.69946625,-8.88759989125
2008-02-23,150.0,0.0001522954743437,11460779.8285,-0.1877523741041666,0.0855088203333333,-0.1180749846833333,761.2621554166667,-11.954242675
2008-02-24,134.0,0.0002011062294291,12133290.279833334,-0.1702169401625,-0.3548251345833333,0.0669233496958333,760.5211229166666,-13.696951545833334
2008-02-25,150.0,0.0002577920384396,12821727.262083337,-0.1812182217820833,0.1443865035833333,0.2408774664166666,761.1789220833333,-14.257360483333334
